Name,Category,Film,Win_Oscar?,Year_Ceremony,Birth_Date,Birth_Place,Gender,Race or Ethnicity,Sexual orientation,Religion,Link
Mary J. Blige,ACTRESS IN A SUPPORTING ROLE,Mudbound,FALSE,2018,1971-01-11,"Bronx, NY",Female,Black,Straight,Born-Again Christian,http://www.nndb.com/people/242/000026164/
Allison Janney,ACTRESS IN A SUPPORTING ROLE,"I, Tonya",TRUE,2018,1959-11-19,"Dayton, OH",Female,White,Straight,Na,http://www.nndb.com/people/258/000082012/
Lesley Manville,ACTRESS IN A SUPPORTING ROLE,Phantom Thread,FALSE,2018,1956-03-12,"Brighton, England",Female,White,Straight,Na,https://www.imdb.com/fr/name/nm0544334/?ref_=nv_sr_srsg_0_tt_2_nm_4_in_0_q_Lesley%2520Manville
Laurie Metcalf,ACTRESS IN A SUPPORTING ROLE,Lady Bird,FALSE,2018,1955-06-16,"Carbondale, IL",Female,White,Straight,Na,http://www.nndb.com/people/426/000025351/
Octavia Spencer,ACTRESS IN A SUPPORTING ROLE,The Shape of Water,FALSE,2018,1972-05-25,"Montgomery, AL",Female,Black,Na,Na,/people/304/000281458/
Christopher Nolan,DIRECTING,Dunkirk,FALSE,2018,1970-07-30,"London, England",Male,White,Straight,Na,http://www.nndb.com/people/178/000160695/
Jordan Peele,DIRECTING,Get Out,FALSE,2018,1979-02-21,New York City,Male,Black,Straight,Na,http://www.nndb.com/people/161/000348114/
Greta Gerwig,DIRECTING,Lady Bird,FALSE,2018,1983-08-04,"Sacramento, CA",Female,White,Na,Na,http://www.nndb.com/people/260/000353198/
Paul Thomas Anderson,DIRECTING,Phantom Thread,FALSE,2018,1970-06-26,"Studio City, CA",Male,White,Straight,Na,http://www.nndb.com/people/401/000108077/
Guillermo del Toro,DIRECTING,The Shape of Water,TRUE,2018,1964-10-09,"Guadalajara, Jalisco, Mexico",Male,Hispanic,Straight,Na,http://www.nndb.com/people/569/000044437/
Christian Bale,ACTOR,Vice,FALSE,2019,1974-01-30,"Haverfordwest, Pembrokeshire, Wales",Male,White,Straight,Na,/people/877/000031784/
Bradley Cooper,ACTOR,A Star Is Born,FALSE,2019,1975-01-05,"Philadelphia, PA",Male,White,Straight,Na,http://www.nndb.com/people/126/000108799/
Willem Dafoe,ACTOR,At Eternity's Gate,FALSE,2019,1955-07-22,"Appleton, WI",Male,White,Straight,Na,http://www.nndb.com/people/789/000022723/
Rami Malek,ACTOR,Bohemian Rhapsody,TRUE,2019,1981-05-12,"Los Angeles, CA",Male,Middle Eastern,Na,Na,http://www.nndb.com/people/575/000350522/
Viggo Mortensen,ACTOR,Green Book,FALSE,2019,1958-10-20,"Manhattan, NY",Male,White,Straight,Na,http://www.nndb.com/people/671/000030581/
Mahershala Ali,ACTOR IN A SUPPORTING ROLE,Green Book,TRUE,2019,1974-02-16,"Oakland, CA",Male,Black,Na,Muslim,http://www.nndb.com/people/589/000395401/
Adam Driver,ACTOR IN A SUPPORTING ROLE,BlacKkKlansman,FALSE,2019,1983-11-19,"San Diego, CA",Male,White,Straight,Na,http://www.nndb.com/people/477/000400274/
Sam Elliott,ACTOR IN A SUPPORTING ROLE,A Star Is Born,FALSE,2019,1944-08-09,"Sacramento, CA",Male,White,Straight,Na,http://www.nndb.com/people/607/000024535/
Richard E. Grant,ACTOR IN A SUPPORTING ROLE,Can You Ever Forgive Me?,FALSE,2019,1957-05-05,"Mbabane, Swaziland",Male,White,Straight,Na,http://www.nndb.com/people/515/000025440/
Sam Rockwell,ACTOR IN A SUPPORTING ROLE,Vice,FALSE,2019,1968-11-05,"Daly City, CA",Male,White,Na,Na,http://www.nndb.com/people/926/000108602/
Yalitza Aparicio,ACTRESS,Roma,FALSE,2019,1993-12-11,"Tlaxiaco, Mexico",Female,Hispanic,Na,Na,https://www.imdb.com/fr/name/nm8611957/?ref_=nv_sr_srsg_0_tt_0_nm_1_in_0_q_Yalitza%2520Aparicio
Glenn Close,ACTRESS,The Wife,FALSE,2019,1947-03-19,"Greenwich, CT",Female,White,Straight,Na,http://www.nndb.com/people/786/000024714/
Olivia Colman,ACTRESS,The Favourite,TRUE,2019,1974-01-30,"Norfolk, England",Female,White,Straight,Na,http://www.nndb.com/people/884/000353822/
Lady Gaga,ACTRESS,A Star Is Born,FALSE,2019,1986-03-28,"Manhattan, NY",Female,White,Bisexual,Roman Catholic,http://www.nndb.com/people/339/000206718/
Melissa McCarthy,ACTRESS,Can You Ever Forgive Me?,FALSE,2019,1970-08-26,"Plainfield, IL",Female,White,Straight,Na,http://www.nndb.com/people/791/000281945/
Amy Adams,ACTRESS IN A SUPPORTING ROLE,Vice,FALSE,2019,1974-08-20,"Vicenza, Italy",Female,White,Straight,Mormon,http://www.nndb.com/people/835/000129448/
Marina de Tavira,ACTRESS IN A SUPPORTING ROLE,Roma,FALSE,2019,1974-11-21,"Mexico City, Mexico",Female,Hispanic,Na,Na,https://www.imdb.com/fr/name/nm0211920/?ref_=nv_sr_srsg_0_tt_0_nm_5_in_0_q_Marina%2520de%2520Tavira
Regina King,ACTRESS IN A SUPPORTING ROLE,If Beale Street Could Talk,TRUE,2019,1971-01-15,"Los Angeles, CA",Female,Black,Straight,Na,http://www.nndb.com/people/894/000108570/
Emma Stone,ACTRESS IN A SUPPORTING ROLE,The Favourite,FALSE,2019,1988-11-06,"Scottsdale, AZ",Female,White,Na,Na,http://www.nndb.com/people/665/000268858/
Rachel Weisz,ACTRESS IN A SUPPORTING ROLE,The Favourite,FALSE,2019,1971-03-07,"London, England",Female,White,Straight,Jewish,/people/309/000032213/
Spike Lee,DIRECTING,BlacKkKlansman,FALSE,2019,1957-03-20,"Atlanta, GA",Male,Black,Straight,Na,http://www.nndb.com/people/710/000024638/
Pawel Pawlikowski,DIRECTING,Cold War,FALSE,2019,1957-09-15,"Varsovie, Poland",Male,White,Straight,Na,https://www.imdb.com/fr/name/nm0667734/?ref_=nv_sr_srsg_0_tt_0_nm_8_in_0_q_Pawel%2520Pawlikowski
Yorgos Lanthimos,DIRECTING,The Favourite,FALSE,2019,1973-09-23,"Athenes, Greece",Male,White,Straight,Na,https://www.imdb.com/fr/name/nm0487166/?ref_=nv_sr_srsg_0_tt_0_nm_1_in_0_q_Yorgos%2520Lanthimos
Alfonso Cuarón,DIRECTING,Roma,TRUE,2019,1961-11-28,"Mexico City, Mexico",Male,Hispanic,Straight,Na,/people/179/000160696/
Adam McKay,DIRECTING,Vice,FALSE,2019,1968-04-17,"Denver, CO",Male,White,Straight,Na,https://www.imdb.com/fr/name/nm0570912/?ref_=fn_all_nme_1
Antonio Banderas,ACTOR,Pain and Glory,FALSE,2020,1960-08-10,"Malaga, Spain",Male,Hispanic,Straight,Roman Catholic,http://www.nndb.com/people/596/000023527/
Leonardo DiCaprio,ACTOR,Once upon a Time...in Hollywood,FALSE,2020,1974-11-11,"Hollywood, CA",Male,White,Straight,Na,/people/581/000023512/
Adam Driver,ACTOR,Marriage Story,FALSE,2020,1983-11-19,"San Diego, CA",Male,White,Straight,Na,http://www.nndb.com/people/477/000400274/
Joaquin Phoenix,ACTOR,Joker,TRUE,2020,1974-10-28,"San Juan, Puerto Rico",Male,White,Straight,Na,http://www.nndb.com/people/898/000025823/
Jonathan Pryce,ACTOR,The Two Popes,FALSE,2020,1947-06-01,"Holywell, Wales",Male,White,Straight,Na,http://www.nndb.com/people/791/000024719/
Tom Hanks,ACTOR IN A SUPPORTING ROLE,A Beautiful Day in the Neighborhood,FALSE,2020,1956-07-09,"Concord, CA",Male,White,Straight,Born-Again Christian,/people/687/000022621/
Anthony Hopkins,ACTOR IN A SUPPORTING ROLE,The Two Popes,FALSE,2020,1937-12-31,"Port Talbot, Wales",Male,White,Straight,Na,/people/005/000023933/
Al Pacino,ACTOR IN A SUPPORTING ROLE,The Irishman,FALSE,2020,1940-04-25,"East Harlem, New York City",Male,White,Straight,Roman Catholic,/people/880/000022814/
Joe Pesci,ACTOR IN A SUPPORTING ROLE,The Irishman,FALSE,2020,1943-02-09,"Newark, NJ",Male,White,Straight,Na,/people/582/000022516/
Brad Pitt,ACTOR IN A SUPPORTING ROLE,Once upon a Time...in Hollywood,TRUE,2020,1963-12-18,"Shawnee, OK",Male,White,Straight,Agnostic,http://www.nndb.com/people/688/000025613/
Cynthia Erivo,ACTRESS,Harriet,FALSE,2020,1987-01-08,,Female,Black,Straight,Roman Catholic,https://www.imdb.com/fr/name/nm7248827/
Scarlett Johansson,ACTRESS,Marriage Story,FALSE,2020,1984-11-22,New York City,Female,White,Straight,Jewish,http://www.nndb.com/people/904/000025829/
Saoirse Ronan,ACTRESS,Little Women,FALSE,2020,1994-04-12,New York City,Female,White,Na,Roman Catholic,http://www.nndb.com/people/184/000272365/
Charlize Theron,ACTRESS,Bombshell,FALSE,2020,1975-08-07,"Benoni, South Africa",Female,White,Straight,Na,/people/146/000026068/
Renée Zellweger,ACTRESS,Judy,TRUE,2020,1969-04-25,"Katy, TX",Female,White,Straight,Na,/people/708/000024636/
Kathy Bates,ACTRESS IN A SUPPORTING ROLE,Richard Jewell,FALSE,2020,1948-06-28,"Memphis, TN",Female,White,Straight,Na,/people/907/000024835/
Laura Dern,ACTRESS IN A SUPPORTING ROLE,Marriage Story,TRUE,2020,1967-02-10,"Los Angeles, CA",Female,White,Straight,Na,http://www.nndb.com/people/564/000023495/
Scarlett Johansson,ACTRESS IN A SUPPORTING ROLE,Jojo Rabbit,FALSE,2020,1984-11-22,New York City,Female,White,Straight,Jewish,http://www.nndb.com/people/904/000025829/
Florence Pugh,ACTRESS IN A SUPPORTING ROLE,Little Women,FALSE,2020,1996-01-03,"Oxfordshire, England",Female,White,Na,Na,https://www.imdb.com/fr/name/nm6073955/?ref_=nv_sr_srsg_1_tt_1_nm_6_in_0_q_Florence%2520Pugh
Margot Robbie,ACTRESS IN A SUPPORTING ROLE,Bombshell,FALSE,2020,1990-07-02,"Dalby, Queensland, Australia",Female,White,Straight,Na,http://www.nndb.com/people/778/000400575/
Martin Scorsese,DIRECTING,The Irishman,FALSE,2020,1942-11-17,"Flushing, NY",Male,White,Straight,Roman Catholic,/people/678/000022612/
Todd Phillips,DIRECTING,Joker,FALSE,2020,1970-12-20,"Brooklyn, NY",Male,White,Na,Na,http://www.nndb.com/people/975/000205360/
Sam Mendes,DIRECTING,1917,FALSE,2020,1965-08-01,"Reading, Berkshire, England",Male,White,Straight,Na,/people/059/000025981/
Quentin Tarantino,DIRECTING,Once upon a Time...in Hollywood,FALSE,2020,1963-03-27,"Knoxville, TN",Male,White,Straight,Na,http://www.nndb.com/people/664/000023595/
Bong Joon Ho,DIRECTING,Parasite,TRUE,2020,1969-09-14,,Male,Asian,Straight,Na,https://www.imdb.com/fr/name/nm0094435/
Riz Ahmed,ACTOR,Sound of Metal,FALSE,2021,1982-12-01,"London, England",Male,Asian/Indian,Na,Na,http://www.nndb.com/people/037/000402825/
Chadwick Boseman,ACTOR,Ma Rainey's Black Bottom,FALSE,2021,1976-11-29,,Male,Black,Straight,Roman Catholic,https://www.imdb.com/fr/name/nm1569276/
Anthony Hopkins,ACTOR,The Father,TRUE,2021,1937-12-31,"Port Talbot, Wales",Male,White,Straight,Na,/people/005/000023933/
Gary Oldman,ACTOR,Mank,FALSE,2021,1958-03-21,"New Cross, South London, England",Male,White,Straight,Na,http://www.nndb.com/people/550/000022484/
Steven Yeun,ACTOR,Minari,FALSE,2021,1983-12-21,"Seoul, South Korea",Male,Asian,Na,Na,http://www.nndb.com/people/765/000347721/
Sacha Baron Cohen,ACTOR IN A SUPPORTING ROLE,The Trial of the Chicago 7,FALSE,2021,1971-10-13,"London, England",Male,White,Straight,Jewish,http://www.nndb.com/people/258/000028174/
Daniel Kaluuya,ACTOR IN A SUPPORTING ROLE,Judas and the Black Messiah,TRUE,2021,1989-02-24,,Male,Black,Straight,Roman Catholic,https://www.imdb.com/fr/name/nm2257207/
"Leslie Odom, Jr.",ACTOR IN A SUPPORTING ROLE,One Night in Miami...,FALSE,2021,1981-08-06,,Male,Black,Straight,Na,https://www.imdb.com/fr/name/nm1502434/
Paul Raci,ACTOR IN A SUPPORTING ROLE,Sound of Metal,FALSE,2021,1948-04-07,,Male,White,Straight,Na,https://www.imdb.com/fr/name/nm0705152/
Lakeith Stanfield,ACTOR IN A SUPPORTING ROLE,Judas and the Black Messiah,FALSE,2021,1991-12-08,,Male,Black,Straight,Na,https://www.imdb.com/fr/name/nm3147751/
Viola Davis,ACTRESS,Ma Rainey's Black Bottom,FALSE,2021,1965-08-11,"Saint Matthews, SC",Female,Black,Straight,Na,http://www.nndb.com/people/138/000131742/
Andra Day,ACTRESS,The United States vs. Billie Holiday,FALSE,2021,1984-12-30,,Female,Black,Na,,https://www.imdb.com/fr/name/nm7363531/
Vanessa Kirby,ACTRESS,Pieces of a Woman,FALSE,2021,1988-04-18,,Female,White,Straight,Na,https://www.imdb.com/fr/name/nm3948952/
Frances McDormand,ACTRESS,Nomadland,TRUE,2021,1957-06-23,"Chicago, IL",Female,White,Straight,Disciples of Christ,/people/517/000025442/
Carey Mulligan,ACTRESS,Promising Young Woman,FALSE,2021,1985-05-28,"London, England",Female,White,Straight,Na,http://www.nndb.com/people/070/000227386/
Maria Bakalova,ACTRESS IN A SUPPORTING ROLE,Borat Subsequent Moviefilm: Delivery of Prodigious Bribe to American Regime for Make Benefit Once Glorious Nation of Kazakhstan,FALSE,2021,1996-06-04,,Female,White,Na,Na,https://www.imdb.com/fr/name/nm7210025/
Glenn Close,ACTRESS IN A SUPPORTING ROLE,Hillbilly Elegy,FALSE,2021,1947-03-19,"Greenwich, CT",Female,White,Straight,Na,http://www.nndb.com/people/786/000024714/
Olivia Colman,ACTRESS IN A SUPPORTING ROLE,The Father,FALSE,2021,1974-01-30,"Norfolk, England",Female,White,Straight,Na,http://www.nndb.com/people/884/000353822/
Amanda Seyfried,ACTRESS IN A SUPPORTING ROLE,Mank,FALSE,2021,1985-12-03,"Allentown, PA",Female,White,Straight,Na,http://www.nndb.com/people/926/000159449/
Yuh-Jung Youn,ACTRESS IN A SUPPORTING ROLE,Minari,TRUE,2021,1947-06-19,,Female,Asian,Straight,Na,https://www.imdb.com/fr/name/nm0950926/
Thomas Vinterberg,DIRECTING,Another Round,FALSE,2021,1969-05-19,"Copenhagen, Denmark",Male,White,Straight,Na,http://www.nndb.com/people/623/000355555/
David Fincher,DIRECTING,Mank,FALSE,2021,1962-08-28,"Denver, CO",Male,White,Straight,Na,http://www.nndb.com/people/445/000031352/
Lee Isaac Chung,DIRECTING,Minari,FALSE,2021,1978-10-19,,Male,Asian,Straight,Na,https://www.imdb.com/fr/name/nm1818032/
Chloé Zhao,DIRECTING,Nomadland,TRUE,2021,1982-03-31,,Female,Asian,Straight,Na,https://www.imdb.com/fr/name/nm2125482/
Emerald Fennell,DIRECTING,Promising Young Woman,FALSE,2021,1985-10-01,,Female,White,Straight,Na,https://www.imdb.com/fr/name/nm2193504/
Javier Bardem,ACTOR,Being the Ricardos,FALSE,2022,1969-03-01,"Las Palmas de Gran Canaria, Canary Islands",Male,Hispanic,Straight,Na,/people/733/000109406/
Benedict Cumberbatch,ACTOR,The Power of the Dog,FALSE,2022,1976-07-19,"London, England",Male,White,Straight,Na,http://www.nndb.com/people/634/000274809/
Andrew Garfield,ACTOR,"tick, tick...BOOM!",FALSE,2022,1983-08-20,"Los Angeles, CA",Male,White,Straight,Jewish,http://www.nndb.com/people/597/000269787/
Will Smith,ACTOR,King Richard,TRUE,2022,1968-09-25,"Philadelphia, PA",Male,Black,Straight,Na,http://www.nndb.com/people/940/000025865/
Denzel Washington,ACTOR,The Tragedy of Macbeth,FALSE,2022,1954-12-28,"Mount Vernon, NY",Male,Black,Straight,Protestant,/people/665/000023596/
Ciarán Hinds,ACTOR IN A SUPPORTING ROLE,Belfast,FALSE,2022,1953-02-09,"Belfast, Northern Ireland",Male,White,Straight,Roman Catholic,http://www.nndb.com/people/028/000161542/
Troy Kotsur,ACTOR IN A SUPPORTING ROLE,CODA,TRUE,2022,1968-07-24,,Male,White,Straight,Na,https://www.imdb.com/fr/name/nm1319274/
Jesse Plemons,ACTOR IN A SUPPORTING ROLE,The Power of the Dog,FALSE,2022,1988-04-02,"Dallas, TX",Male,White,Na,Na,http://www.nndb.com/people/466/000400263/
J. K. Simmons,ACTOR IN A SUPPORTING ROLE,Being the Ricardos,FALSE,2022,1955-01-09,"Detroit, MI",Male,White,Straight,Na,/people/185/000026107/
Kodi Smit-McPhee,ACTOR IN A SUPPORTING ROLE,The Power of the Dog,FALSE,2022,1996-06-13,,Male,White,Straight,Na,https://www.imdb.com/fr/name/nm2240346/
Jessica Chastain,ACTRESS,The Eyes of Tammy Faye,TRUE,2022,1981-03-29,"Sonoma County, CA",Female,White,Na,Na,http://www.nndb.com/people/011/000282162/
Olivia Colman,ACTRESS,The Lost Daughter,FALSE,2022,1974-01-30,"Norfolk, England",Female,White,Straight,Na,http://www.nndb.com/people/884/000353822/
Penelope Cruz,ACTRESS,Parallel Mothers,FALSE,2022,1974-04-28,"Madrid, Spain",Female,Hispanic,Straight,Buddhist,/people/748/000025673/
Nicole Kidman,ACTRESS,Being the Ricardos,FALSE,2022,1967-06-20,"Honolulu, HI",Female,White,Straight,Roman Catholic,/people/917/000022851/
Kristen Stewart,ACTRESS,Spencer,FALSE,2022,1990-04-09,"Los Angeles, CA",Female,White,Straight,Na,http://www.nndb.com/people/240/000131844/
Jessie Buckley,ACTRESS IN A SUPPORTING ROLE,The Lost Daughter,FALSE,2022,1989-12-28,,Female,White,Straight,Na,https://www.imdb.com/fr/name/nm2976580/
Ariana DeBose,ACTRESS IN A SUPPORTING ROLE,West Side Story,TRUE,2022,1991-01-25,,Female,Multiracial,Queer,Na,https://www.imdb.com/fr/name/nm3663196/
Judi Dench,ACTRESS IN A SUPPORTING ROLE,Belfast,FALSE,2022,1934-12-09,"York, North Yorkshire, England",Female,White,Straight,Quaker,/people/824/000023755/
Kirsten Dunst,ACTRESS IN A SUPPORTING ROLE,The Power of the Dog,FALSE,2022,1982-04-30,"Point Pleasant, NJ",Female,White,Straight,Lutheran,http://www.nndb.com/people/585/000023516/
Aunjanue Ellis,ACTRESS IN A SUPPORTING ROLE,King Richard,FALSE,2022,1969-02-21,"San Francisco, CA",Female,Black,Na,Na,http://www.nndb.com/people/134/000346093/
Kenneth Branagh,DIRECTING,Belfast,FALSE,2022,1960-12-10,"Belfast, Northern Ireland",Male,White,Straight,Protestant,http://www.nndb.com/people/813/000025738/
Ryusuke Hamaguchi,DIRECTING,Drive My Car,FALSE,2022,1978-12-16,,Male,Asian,Straight,Na,https://www.imdb.com/fr/name/nm3152327/
Paul Thomas Anderson,DIRECTING,Licorice Pizza,FALSE,2022,1970-06-26,"Studio City, CA",Male,White,Straight,Na,http://www.nndb.com/people/401/000108077/
Jane Campion,DIRECTING,The Power of the Dog,TRUE,2022,1954-04-30,"Wellington, New Zealand",Female,White,Straight,Na,http://www.nndb.com/people/377/000025302/
Steven Spielberg,DIRECTING,West Side Story,FALSE,2022,1946-12-18,"Cincinnati, OH",Male,White,Straight,Jewish,/people/734/000022668/
Austin Butler,ACTOR,Elvis,FALSE,2023,1991-08-17,"Anaheim, CA",Male,White,Straight,Na,http://www.nndb.com/people/088/000347044/
Colin Farrell,ACTOR,The Banshees of Inisherin,FALSE,2023,1976-05-31,"Dublin, Ireland",Male,White,Straight,Na,http://www.nndb.com/people/344/000026266/
Brendan Fraser,ACTOR,The Whale,TRUE,2023,1968-12-03,"Indianapolis, IN",Male,White,Straight,Na,http://www.nndb.com/people/947/000022881/
Paul Mescal,ACTOR,Aftersun,FALSE,2023,1996-02-02,,Male,White,Straight,Na,https://www.imdb.com/fr/name/nm8958770/
Bill Nighy,ACTOR,Living,FALSE,2023,1949-12-12,"Caterham, Surrey, England",Male,White,Straight,Na,http://www.nndb.com/people/380/000110050/
Brendan Gleeson,ACTOR IN A SUPPORTING ROLE,The Banshees of Inisherin,FALSE,2023,1955-03-29,"Dublin, Ireland",Male,White,Straight,Na,http://www.nndb.com/people/092/000130699/
Brian Tyree Henry,ACTOR IN A SUPPORTING ROLE,Causeway,FALSE,2023,1982-03-31,,Male,Black,Na,Na,https://www.imdb.com/fr/name/nm3109964/
Judd Hirsch,ACTOR IN A SUPPORTING ROLE,The Fabelmans,FALSE,2023,1935-03-15,"Bronx, NY",Male,White,Straight,Jewish,http://www.nndb.com/people/589/000023520/
Barry Keoghan,ACTOR IN A SUPPORTING ROLE,The Banshees of Inisherin,FALSE,2023,1992-10-18,,Male,White,Straight,Na,https://www.imdb.com/fr/name/nm4422686/
Ke Huy Quan,ACTOR IN A SUPPORTING ROLE,Everything Everywhere All at Once,TRUE,2023,1971-08-20,,Male,Asian,Straight,Na,https://www.imdb.com/fr/name/nm0702841/
Cate Blanchett,ACTRESS,Tár,FALSE,2023,1969-05-14,"Melbourne, Victoria, Australia",Female,White,Matter of Dispute,Na,/people/222/000026144/
Ana de Armas,ACTRESS,Blonde,FALSE,2023,1988-04-30,,Female,Hispanic,Straight,Roman Catholic,https://www.imdb.com/fr/name/nm1869101/
Andrea Riseborough,ACTRESS,To Leslie,FALSE,2023,1981-11-20,,Female,White,Straight,Na,https://www.imdb.com/fr/name/nm2057859/
Michelle Williams,ACTRESS,The Fabelmans,FALSE,2023,1980-09-09,"Kalispell, MT",Female,White,Straight,Na,http://www.nndb.com/people/362/000109035/
Michelle Yeoh,ACTRESS,Everything Everywhere All at Once,TRUE,2023,1962-08-06,"Ipoh, Perak, Malaysia",Female,Asian,Straight,Buddhist,http://www.nndb.com/people/928/000025853/
Angela Bassett,ACTRESS IN A SUPPORTING ROLE,Black Panther: Wakanda Forever,FALSE,2023,1958-08-16,New York City,Female,Black,Straight,Na,http://www.nndb.com/people/608/000025533/
Hong Chau,ACTRESS IN A SUPPORTING ROLE,The Whale,FALSE,2023,1979-06-25,,Female,Asian,Straight,Na,https://www.imdb.com/fr/name/nm2186865/
Kerry Condon,ACTRESS IN A SUPPORTING ROLE,The Banshees of Inisherin,FALSE,2023,1983-01-09,,Female,White,Na,Na,https://www.imdb.com/fr/name/nm0174403/
Jamie Lee Curtis,ACTRESS IN A SUPPORTING ROLE,Everything Everywhere All at Once,TRUE,2023,1958-11-22,"Los Angeles, CA",Female,White,Straight,Na,http://www.nndb.com/people/749/000023680/
Stephanie Hsu,ACTRESS IN A SUPPORTING ROLE,Everything Everywhere All at Once,FALSE,2023,1990-11-25,,Female,Asian,Queer,Na,https://www.imdb.com/fr/name/nm3513533/
Martin McDonagh,DIRECTING,The Banshees of Inisherin,FALSE,2023,1970-03-26,,Male,White,Straight,Na,https://www.imdb.com/fr/name/nm1732981/
Daniel Kwan and Daniel Scheinert,DIRECTING,Everything Everywhere All at Once,TRUE,2023,1987-06-07,,Male,White,Straight,Na,https://www.imdb.com/fr/name/nm3215397/ https://www.imdb.com/fr/name/nm3453283/
Steven Spielberg,DIRECTING,The Fabelmans,FALSE,2023,1946-12-18,"Cincinnati, OH",Male,White,Straight,Jewish,/people/734/000022668/
Todd Field,DIRECTING,Tár,FALSE,2023,1964-02-24,,Male,White,Straight,Born-Again Christian,https://www.imdb.com/fr/name/nm0276062/
Ruben Östlund,DIRECTING,Triangle of Sadness,FALSE,2023,1974-04-13,,Male,White,Straight,Na,https://www.imdb.com/fr/name/nm1128037/
Bradley Cooper,ACTOR,Maestro,FALSE,2024,1975-01-05,"Philadelphia, PA",Male,White,Straight,Na,http://www.nndb.com/people/126/000108799/
